Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Payment_Method,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Preferred_Payment_Method,Frequency_of_Purchases,Review_Rating_Categories
3123,23,Female,Socks,Clothing,45,Georgia,M,Pink,Fall,3.0,No,Debit Card,Express,No,No,34,Credit Card,Fortnightly,Bad
3124,57,Female,Handbag,Accessories,77,Iowa,XL,Red,Fall,3.299999952316284,No,PayPal,Next Day Air,No,No,40,Venmo,Bi-Weekly,Good
3125,57,Female,Jewelry,Accessories,51,California,M,Peach,Summer,3.4000000953674316,No,Venmo,Standard,No,No,4,Cash,Every 3 Months,Good
3126,33,Female,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4.0,No,Venmo,Standard,No,No,3,Cash,Quarterly,Good
3127,57,Female,Sunglasses,Accessories,76,Maine,L,Lavender,Winter,2.5999999046325684,No,PayPal,Store Pickup,No,No,28,Bank Transfer,Bi-Weekly,Bad
3128,55,Female,Gloves,Accessories,94,Louisiana,M,Beige,Winter,3.4000000953674316,No,Credit Card,Free Shipping,No,No,43,Credit Card,Every 3 Months,Good
3129,65,Female,Jacket,Outerwear,32,Arkansas,S,Indigo,Fall,4.400000095367432,No,PayPal,Standard,No,No,20,Cash,Annually,Good
3130,60,Female,Sandals,Footwear,20,Maryland,S,Cyan,Summer,4.699999809265137,No,PayPal,Express,No,No,40,Venmo,Every 3 Months,Very_Good
3131,52,Female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,No,PayPal,Store Pickup,No,No,34,Venmo,Every 3 Months,Very_Good
3132,34,Female,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,2.9000000953674316,No,Cash,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,Bad
3133,33,Female,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.199999809265137,No,Cash,Express,No,No,26,Cash,Quarterly,Good
3134,58,Female,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4.099999904632568,No,Credit Card,Next Day Air,No,No,29,Cash,Bi-Weekly,Good
3135,35,Female,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.400000095367432,No,Venmo,Store Pickup,No,No,47,Bank Transfer,Weekly,Good
3136,68,Female,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.699999809265137,No,Bank Transfer,Free Shipping,No,No,48,Venmo,Fortnightly,Very_Good
3137,58,Female,Skirt,Clothing,32,Minnesota,M,Gray,Fall,3.0999999046325684,No,Bank Transfer,Next Day Air,No,No,29,Cash,Bi-Weekly,Bad
3138,34,Female,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.700000047683716,No,Cash,2-Day Shipping,No,No,14,Bank Transfer,Monthly,Bad
3139,47,Female,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.599999904632568,No,Venmo,Next Day Air,No,No,40,Cash,Every 3 Months,Very_Good
3140,35,Female,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.400000095367432,No,Venmo,Next Day Air,No,No,4,Venmo,Weekly,Good
3141,34,Female,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.599999904632568,No,Debit Card,Free Shipping,No,No,37,Bank Transfer,Weekly,Very_Good
3142,36,Female,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.900000095367432,No,Venmo,Express,No,No,47,Credit Card,Bi-Weekly,Very_Good
3143,23,Female,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,4.0,No,PayPal,2-Day Shipping,No,No,1,Venmo,Quarterly,Good
3144,68,Female,Hoodie,Clothing,22,Arizona,M,Purple,Summer,2.9000000953674316,No,Debit Card,Store Pickup,No,No,26,Cash,Quarterly,Bad
3145,23,Female,Boots,Footwear,70,Maine,L,Beige,Spring,2.5999999046325684,No,Bank Transfer,Free Shipping,No,No,12,Debit Card,Quarterly,Bad
3146,57,Female,Handbag,Accessories,29,Texas,XL,Purple,Spring,4.599999904632568,No,Debit Card,Standard,No,No,16,PayPal,Fortnightly,Very_Good
3147,21,Female,Shirt,Clothing,83,Virginia,S,Yellow,Winter,4.900000095367432,No,Bank Transfer,Free Shipping,No,No,19,PayPal,Annually,Very_Good
3148,45,Female,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.300000190734863,No,Cash,Express,No,No,21,Credit Card,Weekly,Good
3149,37,Female,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.300000190734863,No,Credit Card,Free Shipping,No,No,15,Venmo,Weekly,Good
3150,18,Female,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.599999904632568,No,Debit Card,Free Shipping,No,No,9,Venmo,Annually,Very_Good
3151,55,Female,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.5999999046325684,No,Venmo,Express,No,No,7,Bank Transfer,Bi-Weekly,Bad
3152,52,Female,T-shirt,Clothing,64,New Mexico,L,Orange,Fall,3.0999999046325684,No,Cash,2-Day Shipping,No,No,47,Bank Transfer,Quarterly,Bad
3153,49,Female,Belt,Accessories,90,North Carolina,M,Red,Fall,3.0999999046325684,No,Venmo,Store Pickup,No,No,17,PayPal,Monthly,Bad
3154,56,Female,Socks,Clothing,88,Alabama,L,Red,Fall,3.0999999046325684,No,Bank Transfer,Next Day Air,No,No,46,Venmo,Fortnightly,Bad
3155,27,Female,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.400000095367432,No,Venmo,Standard,No,No,32,Cash,Quarterly,Good
3156,22,Female,Handbag,Accessories,90,Montana,M,Brown,Fall,4.300000190734863,No,PayPal,Free Shipping,No,No,34,Cash,Annually,Good
3157,18,Female,Shirt,Clothing,50,Montana,M,Black,Winter,3.0999999046325684,No,Cash,2-Day Shipping,No,No,18,Cash,Monthly,Bad
3158,21,Female,Belt,Accessories,34,Maine,L,Red,Fall,3.0999999046325684,No,Bank Transfer,Store Pickup,No,No,5,Debit Card,Fortnightly,Bad
3159,30,Female,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,4.900000095367432,No,PayPal,2-Day Shipping,No,No,44,Credit Card,Monthly,Very_Good
3160,62,Female,Hat,Accessories,89,Louisiana,L,Pink,Winter,2.9000000953674316,No,PayPal,Store Pickup,No,No,4,Bank Transfer,Quarterly,Bad
3161,28,Female,Backpack,Accessories,87,Nebraska,XL,Turquoise,Fall,3.799999952316284,No,Debit Card,Next Day Air,No,No,37,Cash,Fortnightly,Good
3162,66,Female,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.199999809265137,No,Cash,2-Day Shipping,No,No,43,Cash,Monthly,Good
3163,66,Female,Shoes,Footwear,85,Wisconsin,L,Blue,Winter,3.9000000953674316,No,Credit Card,Standard,No,No,28,Bank Transfer,Quarterly,Good
3164,49,Female,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,2.799999952316284,No,Bank Transfer,Express,No,No,36,Cash,Monthly,Bad
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.5999999046325684,No,Cash,Standard,No,No,16,Credit Card,Annually,Bad
3166,49,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3.0,No,PayPal,Store Pickup,No,No,38,Bank Transfer,Every 3 Months,Bad
3167,19,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.700000047683716,No,Debit Card,Next Day Air,No,No,37,Bank Transfer,Fortnightly,Bad
3168,24,Female,Dress,Clothing,78,Oregon,M,Blue,Fall,2.799999952316284,No,Venmo,2-Day Shipping,No,No,9,Cash,Bi-Weekly,Bad
3169,31,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9000000953674316,No,Bank Transfer,2-Day Shipping,No,No,14,PayPal,Fortnightly,Bad
3170,35,Female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.799999952316284,No,Venmo,Free Shipping,No,No,3,Venmo,Weekly,Good
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.400000095367432,No,Debit Card,Express,No,No,10,Credit Card,Fortnightly,Good
3172,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.0999999046325684,No,Credit Card,Express,No,No,26,Bank Transfer,Bi-Weekly,Bad
3173,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.700000047683716,No,Venmo,Standard,No,No,30,Debit Card,Bi-Weekly,Good
3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.900000095367432,No,Cash,Next Day Air,No,No,32,PayPal,Fortnightly,Very_Good
3175,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.799999952316284,No,PayPal,Store Pickup,No,No,35,PayPal,Monthly,Good
3176,35,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4000000953674316,No,Debit Card,Store Pickup,No,No,26,Debit Card,Every 3 Months,Good
3177,36,Female,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.599999904632568,No,Cash,2-Day Shipping,No,No,39,Credit Card,Monthly,Very_Good
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.200000047683716,No,Credit Card,Standard,No,No,31,Credit Card,Monthly,Good
3179,66,Female,Sandals,Footwear,34,Washington,L,Beige,Spring,2.700000047683716,No,Cash,Free Shipping,No,No,28,Credit Card,Annually,Bad
3180,57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.300000190734863,No,Debit Card,Free Shipping,No,No,12,Debit Card,Bi-Weekly,Good
3181,18,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.799999952316284,No,Cash,Standard,No,No,46,PayPal,Weekly,Good
3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.400000095367432,No,Cash,Free Shipping,No,No,27,PayPal,Every 3 Months,Good
3183,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.5999999046325684,No,PayPal,Free Shipping,No,No,4,Credit Card,Annually,Good
3184,50,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,No,Debit Card,Standard,No,No,14,Cash,Every 3 Months,Good
3185,61,Female,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.199999809265137,No,Credit Card,2-Day Shipping,No,No,30,Venmo,Quarterly,Good
3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.699999809265137,No,Credit Card,Express,No,No,6,PayPal,Annually,Very_Good
3187,38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.800000190734863,No,PayPal,Store Pickup,No,No,43,Venmo,Annually,Very_Good
3188,67,Female,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.200000047683716,No,Credit Card,Free Shipping,No,No,28,Debit Card,Weekly,Good
3189,42,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,No,Venmo,Standard,No,No,39,Bank Transfer,Monthly,Good
3190,25,Female,Boots,Footwear,87,Kansas,M,Beige,Summer,4.199999809265137,No,PayPal,Store Pickup,No,No,30,PayPal,Bi-Weekly,Good
3191,41,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4000000953674316,No,Bank Transfer,Free Shipping,No,No,5,Credit Card,Fortnightly,Good
3192,62,Female,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.699999809265137,No,Bank Transfer,Store Pickup,No,No,42,Credit Card,Every 3 Months,Very_Good
3193,19,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3.0,No,Credit Card,Free Shipping,No,No,20,Cash,Fortnightly,Bad
3194,63,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4.0,No,PayPal,Express,No,No,35,Credit Card,Fortnightly,Good
3195,43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.599999904632568,No,Debit Card,Standard,No,No,10,Credit Card,Bi-Weekly,Very_Good
3196,68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.900000095367432,No,Debit Card,Next Day Air,No,No,36,Credit Card,Quarterly,Very_Good
3197,24,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.799999952316284,No,Debit Card,Express,No,No,21,Debit Card,Fortnightly,Bad
3198,27,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.200000047683716,No,Bank Transfer,Free Shipping,No,No,29,Credit Card,Every 3 Months,Good
3199,61,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.799999952316284,No,Cash,Free Shipping,No,No,39,Debit Card,Weekly,Bad
3200,59,Female,Handbag,Accessories,40,Maine,XL,Pink,Winter,4.199999809265137,No,PayPal,Express,No,No,16,PayPal,Monthly,Good
3201,67,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.800000190734863,No,PayPal,Free Shipping,No,No,32,Credit Card,Monthly,Very_Good
3202,46,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.799999952316284,No,Credit Card,2-Day Shipping,No,No,34,Cash,Monthly,Bad
3203,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Bank Transfer,Standard,No,No,38,Venmo,Annually,Very_Good
3204,63,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.099999904632568,No,Cash,Express,No,No,14,Venmo,Annually,Good
3205,57,Female,Jacket,Outerwear,92,New Mexico,XL,Lavender,Fall,4.300000190734863,No,Credit Card,Free Shipping,No,No,23,Debit Card,Bi-Weekly,Good
3206,40,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.400000095367432,No,Debit Card,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months,Good
3207,36,Female,Boots,Footwear,52,California,M,Brown,Winter,3.0,No,Debit Card,Free Shipping,No,No,49,PayPal,Monthly,Bad
3208,67,Female,Socks,Clothing,29,Arizona,XL,Beige,Summer,2.700000047683716,No,Debit Card,Next Day Air,No,No,14,PayPal,Annually,Bad
3209,61,Female,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.299999952316284,No,PayPal,2-Day Shipping,No,No,42,PayPal,Weekly,Good
3210,64,Female,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.300000190734863,No,Bank Transfer,Standard,No,No,39,Debit Card,Annually,Good
3211,30,Female,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9000000953674316,No,Debit Card,Express,No,No,43,Venmo,Bi-Weekly,Bad
3212,53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.900000095367432,No,Credit Card,Standard,No,No,12,Cash,Monthly,Very_Good
3213,27,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.5999999046325684,No,Bank Transfer,2-Day Shipping,No,No,21,Debit Card,Weekly,Good
3214,27,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.299999952316284,No,Venmo,Standard,No,No,33,Credit Card,Monthly,Good
3215,53,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.0999999046325684,No,Bank Transfer,Free Shipping,No,No,6,Debit Card,Annually,Bad
3216,34,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.700000047683716,No,Bank Transfer,Free Shipping,No,No,10,PayPal,Every 3 Months,Bad
3217,39,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4000000953674316,No,Debit Card,Next Day Air,No,No,18,Cash,Weekly,Good
3218,44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4000000953674316,No,PayPal,Express,No,No,46,Venmo,Weekly,Good
3219,37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9000000953674316,No,Venmo,Express,No,No,49,PayPal,Monthly,Good
3220,57,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,No,Bank Transfer,2-Day Shipping,No,No,39,Credit Card,Weekly,Good
3221,38,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.099999904632568,No,PayPal,Free Shipping,No,No,16,Cash,Monthly,Good
3222,21,Female,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.200000047683716,No,Credit Card,Standard,No,No,28,Cash,Annually,Good
3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.599999904632568,No,Debit Card,Store Pickup,No,No,22,PayPal,Quarterly,Very_Good
3224,68,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9000000953674316,No,PayPal,Standard,No,No,36,Venmo,Bi-Weekly,Good
3225,37,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.700000047683716,No,Cash,Free Shipping,No,No,18,PayPal,Monthly,Bad
3226,53,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3.0,No,Credit Card,Store Pickup,No,No,31,Credit Card,Weekly,Bad
3227,57,Female,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.299999952316284,No,Debit Card,Next Day Air,No,No,38,Bank Transfer,Fortnightly,Good
3228,28,Female,Scarf,Accessories,69,Alaska,XL,White,Fall,2.700000047683716,No,Credit Card,Free Shipping,No,No,42,Debit Card,Quarterly,Bad
3229,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.599999904632568,No,Credit Card,2-Day Shipping,No,No,27,PayPal,Annually,Very_Good
3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.700000047683716,No,Debit Card,Express,No,No,24,Cash,Monthly,Bad
3232,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.400000095367432,No,PayPal,Free Shipping,No,No,9,Credit Card,Annually,Good
3233,45,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,No,PayPal,Next Day Air,No,No,19,Bank Transfer,Monthly,Good
3234,45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.799999952316284,No,Credit Card,Express,No,No,11,Debit Card,Bi-Weekly,Good
3236,27,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4.0,No,Venmo,Free Shipping,No,No,18,Venmo,Monthly,Good
3237,63,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.099999904632568,No,Venmo,Next Day Air,No,No,8,Cash,Monthly,Good
3238,61,Female,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.799999952316284,No,Bank Transfer,Express,No,No,4,Cash,Weekly,Bad
3239,25,Female,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4000000953674316,No,PayPal,2-Day Shipping,No,No,37,Cash,Quarterly,Good
3240,33,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.700000047683716,No,Credit Card,2-Day Shipping,No,No,30,Cash,Monthly,Bad
3241,56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.799999952316284,No,Credit Card,2-Day Shipping,No,No,37,Bank Transfer,Monthly,Good
3242,50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.400000095367432,No,Credit Card,Store Pickup,No,No,30,PayPal,Quarterly,Good
3243,45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.799999952316284,No,Cash,Express,No,No,17,Venmo,Weekly,Bad
3244,45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5.0,No,Venmo,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,Very_Good
3245,65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.699999809265137,No,Bank Transfer,Express,No,No,42,Credit Card,Annually,Very_Good
3246,63,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.200000047683716,No,PayPal,Next Day Air,No,No,20,Cash,Weekly,Good
3247,70,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9000000953674316,No,Venmo,Store Pickup,No,No,37,Cash,Monthly,Bad
3248,53,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.700000047683716,No,Venmo,Express,No,No,12,PayPal,Fortnightly,Good
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.199999809265137,No,Venmo,Free Shipping,No,No,41,Bank Transfer,Quarterly,Good
3250,26,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4000000953674316,No,Credit Card,Express,No,No,32,Credit Card,Quarterly,Good
3251,23,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9000000953674316,No,Cash,2-Day Shipping,No,No,15,Venmo,Weekly,Bad
3252,25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.700000047683716,No,Debit Card,Standard,No,No,39,Venmo,Quarterly,Good
3253,69,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.700000047683716,No,Bank Transfer,Store Pickup,No,No,48,Credit Card,Fortnightly,Bad
3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.200000047683716,No,Debit Card,2-Day Shipping,No,No,8,Venmo,Fortnightly,Good
3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.900000095367432,No,Venmo,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,Very_Good
3256,57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.799999952316284,No,Cash,Next Day Air,No,No,36,Bank Transfer,Monthly,Bad
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.699999809265137,No,Cash,Free Shipping,No,No,50,Venmo,Every 3 Months,Very_Good
3258,44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.299999952316284,No,PayPal,Express,No,No,39,Venmo,Every 3 Months,Good
3259,31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.300000190734863,No,Debit Card,Express,No,No,11,Credit Card,Bi-Weekly,Good
3260,57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.700000047683716,No,PayPal,2-Day Shipping,No,No,5,Debit Card,Every 3 Months,Good
3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,Bank Transfer,2-Day Shipping,No,No,7,Credit Card,Annually,Very_Good
3262,48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4000000953674316,No,Bank Transfer,Store Pickup,No,No,50,Debit Card,Weekly,Good
3263,42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.700000047683716,No,Cash,Standard,No,No,21,Cash,Every 3 Months,Bad
3264,56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.400000095367432,No,PayPal,Express,No,No,31,Debit Card,Fortnightly,Good
3265,28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4.0,No,PayPal,Express,No,No,39,Cash,Bi-Weekly,Good
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.200000047683716,No,Credit Card,Express,No,No,28,Credit Card,Fortnightly,Good
3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.199999809265137,No,Bank Transfer,Next Day Air,No,No,33,Bank Transfer,Weekly,Good
3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,No,Debit Card,Store Pickup,No,No,42,Credit Card,Quarterly,Bad
3269,22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.799999952316284,No,Cash,Free Shipping,No,No,5,Bank Transfer,Every 3 Months,Bad
3270,27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.900000095367432,No,Venmo,Express,No,No,25,Cash,Monthly,Very_Good
3271,59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.699999809265137,No,Cash,Express,No,No,48,PayPal,Annually,Very_Good
3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.400000095367432,No,Debit Card,Standard,No,No,30,Credit Card,Weekly,Good
3273,58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.0999999046325684,No,Bank Transfer,Next Day Air,No,No,34,PayPal,Quarterly,Bad
3274,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.5999999046325684,No,Credit Card,Free Shipping,No,No,34,PayPal,Every 3 Months,Bad
3275,46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9000000953674316,No,Credit Card,Store Pickup,No,No,14,Cash,Fortnightly,Good
3276,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.5999999046325684,No,Venmo,2-Day Shipping,No,No,2,Debit Card,Weekly,Bad
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,Credit Card,Store Pickup,No,No,41,PayPal,Every 3 Months,Good
3278,59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.900000095367432,No,Cash,Store Pickup,No,No,3,Credit Card,Monthly,Very_Good
3279,59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.299999952316284,No,Debit Card,2-Day Shipping,No,No,18,Bank Transfer,Weekly,Good
3280,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3.0,No,Credit Card,Express,No,No,1,Debit Card,Fortnightly,Bad
3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.700000047683716,No,Credit Card,Next Day Air,No,No,5,PayPal,Monthly,Bad
3282,27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.0999999046325684,No,Debit Card,Free Shipping,No,No,41,Bank Transfer,Annually,Bad
3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.800000190734863,No,Bank Transfer,Next Day Air,No,No,5,Credit Card,Monthly,Very_Good
3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9000000953674316,No,Credit Card,Express,No,No,10,Debit Card,Every 3 Months,Bad
3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,Debit Card,2-Day Shipping,No,No,20,Venmo,Annually,Very_Good
3286,58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.599999904632568,No,PayPal,Free Shipping,No,No,11,Cash,Weekly,Very_Good
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,No,Venmo,Express,No,No,4,Venmo,Fortnightly,Very_Good
3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.300000190734863,No,PayPal,2-Day Shipping,No,No,38,Credit Card,Weekly,Good
